etl_dt,bank_code,data_dt,bank_nm,mortgage_cnt,mortgage_bal,decorator_hse_cnt,decorator_hse_bal,ln_car_cnt,ln_car_bal,ln_worker_cnt,ln_worker_bal,other_cl_cnt,other_cl_bal
2013-11-26,029       ,2006-03-01,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,052       ,2006-03-01,新竹國際商業銀行,38544,77314000000,11125,16415000000,389,102000000,2,1000000,221611,58205000000
2013-11-26,N004      ,2006-03-01,新竹市第一信用合作社,3509,7932000000,9,29000000,0,0,0,0,177,82000000
2013-11-26,N014      ,2006-03-01,新竹市第三信用合作社,2687,5426000000,333,253000000,0,0,0,0,1900,588000000
2013-11-26,321       ,2006-03-01,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,098       ,2006-03-01,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,020       ,2006-03-01,日商瑞穗實業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,815       ,2006-03-01,日盛國際商業銀行,31044,49263000000,6381,12579000000,59921,22915000000,0,0,131350,21644000000
2013-11-26,118       ,2006-03-01,板信商業銀行,26481,46679000000,408,597000000,271,69000000,0,0,89920,12251000000
2013-11-26,127       ,2006-03-01,桃園信用合作社,1706,3286000000,796,1658000000,0,0,0,0,478,304000000
2013-11-26,079       ,2006-03-01,比利時商富通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,099       ,2006-03-01,比利時商比利時聯合銀行,11,31000000,0,0,0,0,0,0,0,0
2013-11-26,320       ,2006-03-01,法商佳信銀行,0,0,0,0,0,0,0,0,254100,1282000000
2013-11-26,082       ,2006-03-01,法商法國巴黎銀行,21,87000000,0,0,0,0,0,0,21,6000000
2013-11-26,N012      ,2006-03-01,法國東方匯理銀行,10,39000000,0,0,0,0,0,0,0,0
2013-11-26,037       ,2006-03-01,法國興業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,023       ,2006-03-01,泰國盤谷銀行,3,2000000,0,0,0,0,0,0,0,0
2013-11-26,222       ,2006-03-01,澎湖縣第一信用合作社,66,170000000,23,39000000,0,0,0,0,172,78000000
2013-11-26,N011      ,2006-03-01,澎湖縣第二信用合作社,574,892000000,83,72000000,12,9000000,0,0,943,369000000
2013-11-26,N006      ,2006-03-01,澳商澳洲紐西蘭銀行,2,4000000,0,0,0,0,0,0,0,0
2013-11-26,808       ,2006-03-01,玉山商業銀行,39557,124862000000,40370,85743000000,0,0,21,2000000,185380,22197000000
2013-11-26,092       ,2006-03-01,瑞士商瑞士銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,007       ,2006-03-01,第一商業銀行,72949,188270000000,31493,54027000000,14210,3262000000,19815,7254000000,32243,10005000000
2013-11-26,151       ,2006-03-01,第七商業銀行,5633,10736000000,1956,2554000000,1,0,0,0,218,4000000
2013-11-26,0         ,2006-03-01,總計,2214229,4180365000000,514315,782422000000,455062,138701000000,412637,172499000000,8477678,1125359000000
2013-11-26,091       ,2006-03-01,美商加州聯合銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,097       ,2006-03-01,美商富國銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,076       ,2006-03-01,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,N010      ,2006-03-01,美商美國紐約銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,022       ,2006-03-01,美商美國銀行,1,9000000,0,0,0,0,15,3000000,0,0
2013-11-26,095       ,2006-03-01,美商美聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,030       ,2006-03-01,美商道富銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,024       ,2006-03-01,美國運通銀行,0,0,1,1000000,0,0,0,0,42644,7133000000
2013-11-26,803       ,2006-03-01,聯邦商業銀行,36521,66320000000,12153,22524000000,49413,15440000000,239,54000000,357513,12115000000
2013-11-26,N015      ,2006-03-01,臺中商業銀行,28328,49879000000,1080,475000000,14,18000000,4656,3383000000,83880,11071000000
2013-11-26,N003      ,2006-03-01,臺南區中小企業銀行,16075,26952000000,7513,10072000000,4,1000000,2,0,10842,5114000000
2013-11-26,050       ,2006-03-01,臺灣中小企業銀行,77811,123567000000,7624,13965000000,0,0,15940,8746000000,44682,29426000000
2013-11-26,005       ,2006-03-01,臺灣土地銀行,294940,437392000000,55080,60133000000,308,222000000,130557,58886000000,70523,6739000000
2013-11-26,048       ,2006-03-01,臺灣工業銀行,5,13000000,0,0,0,0,0,0,0,0
2013-11-26,103       ,2006-03-01,臺灣新光商業銀行,15198,40124000000,545,879000000,24988,6579000000,0,0,226842,34814000000
2013-11-26,004       ,2006-03-01,臺灣銀行,96272,177494000000,22939,30289000000,0,0,18515,8323000000,2379056,127123000000
2013-11-26,215       ,2006-03-01,花蓮第一信用合作社,2608,4483000000,1388,2130000000,0,0,194,76000000,2296,682000000
2013-11-26,216       ,2006-03-01,花蓮第二信用合作社,4058,6868000000,6527,11063000000,0,0,2207,991000000,123,11000000
2013-11-26,139       ,2006-03-01,苗栗縣竹南信用合作社,3170,4537000000,862,649000000,0,0,0,0,767,51000000
2013-11-26,N013      ,2006-03-01,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,083       ,2006-03-01,英商渣打銀行,5145,11638000000,0,0,0,0,0,0,13116,1729000000
2013-11-26,N007      ,2006-03-01,荷商安銀銀行,0,0,0,0,0,0,0,0,1,1000000
2013-11-26,008       ,2006-03-01,華南商業銀行,78924,190356000000,30318,24391000000,8813,3951000000,8661,3999000000,268943,22407000000
2013-11-26,102       ,2006-03-01,華泰商業銀行,3456,14575000000,4451,14203000000,0,0,0,0,6287,2338000000
2013-11-26,025       ,2006-03-01,菲律賓首都銀行,0,0,0,0,0,0,0,0,420,16000000
2013-11-26,809       ,2006-03-01,萬泰商業銀行,3963,5451000000,1329,1509000000,3588,1040000000,0,0,570743,75565000000
2013-11-26,805       ,2006-03-01,遠東國際商業銀行,38432,82123000000,13244,25047000000,19764,4283000000,17259,5975000000,128096,16222000000
2013-11-26,224       ,2006-03-01,金門縣信用合作社,112,170000000,99,265000000,1,16000000,0,0,42,23000000
2013-11-26,108       ,2006-03-01,陽信商業銀行,21854,42241000000,4297,7253000000,7,3000000,0,0,29708,6769000000
2013-11-26,325       ,2006-03-01,香港上海匯豐銀行,18920,63850000000,21,2000000,0,0,0,0,46307,19544000000
2013-11-26,N019      ,2006-03-01,香港東亞銀行,0,0,0,0,0,0,0,0,729,245000000
2013-11-26,N005      ,2006-03-01,高雄第三信用合作社,2814,3408000000,9069,11415000000,0,0,966,550000000,2843,935000000
2013-11-26,N001      ,2006-03-01,高雄第二信用合作社,2767,4780000000,513,372000000,1,0,2540,1233000000,18271,4159000000
2013-11-26,016       ,2006-03-01,高雄銀行,20101,34523000000,3758,7454000000,0,0,0,0,44926,6502000000
2013-11-26,147       ,2006-04-01,三信商業銀行,5303,15410000000,2166,5436000000,10365,4290000000,0,0,20590,10987000000
2013-11-26,011       ,2006-04-01,上海商業儲蓄銀行,34212,80068000000,288,180000000,10,4000000,0,0,4023,919000000
2013-11-26,822       ,2006-04-01,中國信託商業銀行,185356,302474000000,15403,17144000000,42759,12696000000,0,0,720344,111908000000
2013-11-26,N002      ,2006-04-01,中國國際商業銀行,34466,83611000000,11051,18467000000,16,1000000,8642,4902000000,9646,32337000000
2013-11-26,015       ,2006-04-01,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,040       ,2006-04-01,中華開發工業銀行,7,19000000,0,0,0,0,0,0,72,30000000
2013-11-26,381       ,2006-04-01,交通銀行,21895,51768000000,4066,12031000000,3010,1167000000,137,34000000,6053,5822000000
2013-11-26,090       ,2006-04-01,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,146       ,2006-04-01,台中市第二信用合作社,11095,18871000000,119,111000000,11,0,0,0,1041,407000000
2013-11-26,012       ,2006-04-01,台北富邦銀行,115331,196556000000,5021,6888000000,6033,2416000000,254,57000000,332396,48134000000
2013-11-26,101       ,2006-04-01,台北市第一信用合作社,3632,9049000000,3444,3847000000,0,0,0,0,2532,814000000
2013-11-26,106       ,2006-04-01,台北市第九信用合作社,2562,5935000000,0,0,0,0,0,0,486,104000000
2013-11-26,104       ,2006-04-01,台北市第五信用合作社,1318,3139000000,13,1000000,0,0,0,0,1590,359000000
2013-11-26,N008      ,2006-04-01,台北縣淡水信用合作社,1655,3700000000,746,1129000000,0,0,0,0,301,761000000
2013-11-26,N000      ,2006-04-01,台北縣淡水第一信用合作社,9976,16829000000,172,175000000,2,1000000,901,344000000,1018,237000000
2013-11-26,188       ,2006-04-01,台南第三信用合作社,2857,4952000000,100,78000000,0,0,0,0,5490,140000000
2013-11-26,N018      ,2006-04-01,台南第六信用合作社,0,0,0,0,0,0,0,0,0,0
2013-11-26,812       ,2006-04-01,台新國際商業銀行,90695,189560000000,222,57000000,70652,21816000000,0,0,597108,107040000000
2013-11-26,N009      ,2006-04-01,合作金庫銀行,169708,286247000000,56436,75844000000,36,6000000,123630,44322000000,26494,10317000000
2013-11-26,N016      ,2006-04-01,嘉義巿第四信用合作社,89,289000000,4,3000000,0,0,0,0,0,0
2013-11-26,178       ,2006-04-01,嘉義市第三信用合作社,1020,1445000000,734,1778000000,0,0,0,0,891,457000000
2013-11-26,013       ,2006-04-01,國泰世華商業銀行,134405,243731000000,7194,10583000000,36304,3245000000,0,0,290604,26578000000
2013-11-26,114       ,2006-04-01,基隆市第一信用合作社,5297,7488000000,1132,824000000,0,0,0,0,5224,2720000000
2013-11-26,115       ,2006-04-01,基隆市第二信用合作社,1536,3763000000,318,434000000,145,42000000,0,0,2126,477000000
2013-11-26,814       ,2006-04-01,大眾商業銀行,23760,57788000000,349,347000000,0,0,0,0,272801,20718000000
2013-11-26,816       ,2006-04-01,安泰商業銀行,20887,45611000000,9371,19908000000,15268,4511000000,300,37000000,57322,25789000000
2013-11-26,N017      ,2006-04-01,宜蘭信用合社,719,1217000000,293,369000000,0,0,0,0,465,39000000
2013-11-26,-01       ,2006-04-01,寶華商業銀行,14750,18793000000,13849,16199000000,11764,3163000000,7,9000000,101189,10419000000
2013-11-26,807       ,2006-04-01,建華商業銀行,79330,169284000000,15321,21088000000,9390,3629000000,0,0,25547,13148000000
2013-11-26,009       ,2006-04-01,彰化商業銀行,66277,122883000000,39585,73240000000,0,0,1556,560000000,18511,8742000000
2013-11-26,158       ,2006-04-01,彰化第一信用合作社,1002,1694000000,232,236000000,0,0,0,0,6,2000000
2013-11-26,161       ,2006-04-01,彰化第五信用合作社,538,883000000,14,18000000,0,0,0,0,14,5000000
2013-11-26,162       ,2006-04-01,彰化第六信用合作社,2615,3764000000,848,839000000,0,0,0,0,4772,446000000
2013-11-26,163       ,2006-04-01,彰化第十信用合作社,811,1076000000,5,3000000,0,0,0,0,14,2000000
2013-11-26,165       ,2006-04-01,彰化縣鹿港信用合作社,1091,1580000000,684,937000000,0,0,0,0,1015,247000000
2013-11-26,072       ,2006-04-01,德商德意志銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,087       ,2006-04-01,斐商標準銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,085       ,2006-04-01,新加坡商新加坡華僑銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,078       ,2006-04-01,新加坡商星展銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,029       ,2006-04-01,新加坡大華銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,052       ,2006-04-01,新竹國際商業銀行,39312,80016000000,11080,16449000000,373,98000000,2,1000000,220165,57466000000
2013-11-26,N004      ,2006-04-01,新竹市第一信用合作社,3334,7725000000,9,29000000,0,0,0,0,181,80000000
2013-11-26,N014      ,2006-04-01,新竹市第三信用合作社,2668,5402000000,324,242000000,0,0,0,0,1863,565000000
2013-11-26,321       ,2006-04-01,日商三井住友銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,098       ,2006-04-01,日商三菱東京日聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,020       ,2006-04-01,日商瑞穗實業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,815       ,2006-04-01,日盛國際商業銀行,31020,49302000000,6537,12949000000,60724,23245000000,0,0,125131,20699000000
2013-11-26,118       ,2006-04-01,板信商業銀行,26490,46214000000,387,576000000,259,64000000,0,0,104885,11912000000
2013-11-26,127       ,2006-04-01,桃園信用合作社,1709,3312000000,808,1701000000,0,0,0,0,476,299000000
2013-11-26,079       ,2006-04-01,比利時商富通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,099       ,2006-04-01,比利時商比利時聯合銀行,10,31000000,0,0,0,0,0,0,0,0
2013-11-26,320       ,2006-04-01,法商佳信銀行,0,0,0,0,0,0,0,0,202339,604000000
2013-11-26,082       ,2006-04-01,法商法國巴黎銀行,22,94000000,0,0,0,0,0,0,19,6000000
2013-11-26,N012      ,2006-04-01,法國東方匯理銀行,9,32000000,0,0,0,0,0,0,0,0
2013-11-26,037       ,2006-04-01,法國興業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,023       ,2006-04-01,泰國盤谷銀行,3,2000000,0,0,0,0,0,0,0,0
2013-11-26,222       ,2006-04-01,澎湖縣第一信用合作社,68,168000000,23,39000000,0,0,0,0,171,77000000
2013-11-26,N011      ,2006-04-01,澎湖縣第二信用合作社,569,880000000,82,67000000,12,8000000,0,0,949,373000000
2013-11-26,N006      ,2006-04-01,澳商澳洲紐西蘭銀行,2,4000000,0,0,0,0,0,0,0,0
2013-11-26,808       ,2006-04-01,玉山商業銀行,39884,126990000000,41157,88029000000,0,0,19,2000000,175726,21601000000
2013-11-26,092       ,2006-04-01,瑞士商瑞士銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,007       ,2006-04-01,第一商業銀行,73547,190020000000,31542,54171000000,13542,3066000000,19522,7065000000,31554,9842000000
2013-11-26,151       ,2006-04-01,第七商業銀行,5612,10752000000,1931,2527000000,0,0,0,0,215,3000000
2013-11-26,0         ,2006-04-01,總計,2226268,4218170000000,514054,784319000000,450772,137342000000,414024,171529000000,8366458,1104027000000
2013-11-26,091       ,2006-04-01,美商加州聯合銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,097       ,2006-04-01,美商富國銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,076       ,2006-04-01,美商摩根大通銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,N010      ,2006-04-01,美商美國紐約銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,022       ,2006-04-01,美商美國銀行,1,9000000,0,0,0,0,15,2000000,0,0
2013-11-26,095       ,2006-04-01,美商美聯銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,030       ,2006-04-01,美商道富銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,024       ,2006-04-01,美國運通銀行,0,0,1,1000000,0,0,0,0,40579,6678000000
2013-11-26,803       ,2006-04-01,聯邦商業銀行,36983,67839000000,12449,23402000000,49039,15272000000,224,51000000,346449,11595000000
2013-11-26,N015      ,2006-04-01,臺中商業銀行,28365,50099000000,1061,468000000,13,24000000,4880,3493000000,80718,10459000000
2013-11-26,N003      ,2006-04-01,臺南區中小企業銀行,16293,27475000000,7403,9823000000,4,1000000,2,0,10912,5317000000
2013-11-26,050       ,2006-04-01,臺灣中小企業銀行,77457,123325000000,7501,13859000000,0,0,15865,8674000000,42044,29130000000
2013-11-26,005       ,2006-04-01,臺灣土地銀行,294309,439454000000,55063,60264000000,310,220000000,132614,59602000000,68944,6598000000
2013-11-26,048       ,2006-04-01,臺灣工業銀行,5,13000000,0,0,0,0,0,0,0,0
2013-11-26,103       ,2006-04-01,臺灣新光商業銀行,15227,40522000000,550,891000000,25087,6603000000,0,0,218736,34278000000
2013-11-26,004       ,2006-04-01,臺灣銀行,96981,180908000000,22765,30108000000,0,0,18474,8215000000,2475089,131706000000
2013-11-26,215       ,2006-04-01,花蓮第一信用合作社,2714,4583000000,1408,2135000000,0,0,190,72000000,2280,679000000
2013-11-26,216       ,2006-04-01,花蓮第二信用合作社,4086,6912000000,6590,11290000000,0,0,2189,988000000,126,11000000
2013-11-26,139       ,2006-04-01,苗栗縣竹南信用合作社,3165,4565000000,850,633000000,0,0,0,0,647,47000000
2013-11-26,N013      ,2006-04-01,英商巴克萊銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,083       ,2006-04-01,英商渣打銀行,5018,11318000000,0,0,0,0,0,0,12728,1661000000
2013-11-26,N007      ,2006-04-01,荷商安銀銀行,0,0,0,0,0,0,0,0,1,1000000
2013-11-26,008       ,2006-04-01,華南商業銀行,78844,192301000000,30269,24387000000,8813,3895000000,8198,3563000000,262143,21742000000
2013-11-26,102       ,2006-04-01,華泰商業銀行,3473,14907000000,4431,14124000000,0,0,0,0,5829,2153000000
2013-11-26,025       ,2006-04-01,菲律賓首都銀行,0,0,0,0,0,0,0,0,358,14000000
2013-11-26,809       ,2006-04-01,萬泰商業銀行,3954,5492000000,1343,1532000000,3819,1099000000,0,0,565920,75146000000
2013-11-26,805       ,2006-04-01,遠東國際商業銀行,45408,85599000000,12464,23543000000,19307,4112000000,17417,6003000000,123043,16052000000
2013-11-26,224       ,2006-04-01,金門縣信用合作社,111,169000000,98,263000000,0,0,0,0,47,26000000
2013-11-26,108       ,2006-04-01,陽信商業銀行,22107,42526000000,4216,7079000000,8,5000000,0,0,29895,6815000000
2013-11-26,325       ,2006-04-01,香港上海匯豐銀行,19056,64407000000,21,2000000,0,0,0,0,45585,19168000000
2013-11-26,N019      ,2006-04-01,香港東亞銀行,0,0,0,0,0,0,0,0,695,232000000
2013-11-26,N005      ,2006-04-01,高雄第三信用合作社,5738,11192000000,8278,10539000000,0,0,965,542000000,2825,937000000
2013-11-26,N001      ,2006-04-01,高雄第二信用合作社,2768,4811000000,524,373000000,0,0,2537,1208000000,18063,4073000000
2013-11-26,016       ,2006-04-01,高雄銀行,20062,34639000000,3746,7446000000,0,0,0,0,44796,6512000000
2013-11-26,147       ,2006-05-01,三信商業銀行,5336,15634000000,2229,5662000000,10970,4515000000,0,0,20968,11043000000
2013-11-26,011       ,2006-05-01,上海商業儲蓄銀行,34466,80978000000,380,210000000,13,5000000,0,0,4292,1034000000
2013-11-26,822       ,2006-05-01,中國信託商業銀行,183558,298412000000,15311,16959000000,41831,12111000000,0,0,690352,109166000000
2013-11-26,N002      ,2006-05-01,中國國際商業銀行,33458,82711000000,10901,18403000000,13,0,8537,4765000000,9484,32097000000
2013-11-26,015       ,2006-05-01,中國輸出入銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,040       ,2006-05-01,中華開發工業銀行,7,18000000,0,0,0,0,0,0,70,29000000
2013-11-26,381       ,2006-05-01,交通銀行,21887,51659000000,4062,12231000000,2972,1124000000,135,32000000,5937,5717000000
2013-11-26,054       ,2006-05-01,京城商業銀行,16643,28312000000,7328,9660000000,4,1000000,2,0,11108,5660000000
2013-11-26,090       ,2006-05-01,加拿大商豐業銀行,0,0,0,0,0,0,0,0,0,0
2013-11-26,146       ,2006-05-01,台中市第二信用合作社,10997,18524000000,117,101000000,11,0,0,0,1053,411000000
2013-11-26,012       ,2006-05-01,台北富邦銀行,115866,197438000000,4814,6574000000,6374,2559000000,260,60000000,303567,48029000000
2013-11-26,101       ,2006-05-01,台北市第一信用合作社,3651,9048000000,3445,3833000000,0,0,0,0,2395,770000000
2013-11-26,106       ,2006-05-01,台北市第九信用合作社,2746,6053000000,0,0,0,0,0,0,454,102000000
2013-11-26,104       ,2006-05-01,台北市第五信用合作社,1303,3123000000,9,1000000,0,0,0,0,1565,346000000
2013-11-26,N008      ,2006-05-01,台北縣淡水信用合作社,1652,3683000000,756,1136000000,0,0,0,0,307,829000000
2013-11-26,N000      ,2006-05-01,台北縣淡水第一信用合作社,10026,16914000000,167,168000000,2,1000000,886,335000000,995,241000000
2013-11-26,188       ,2006-05-01,台南第三信用合作社,2589,4373000000,103,80000000,0,0,0,0,5464,134000000
2013-11-26,N018      ,2006-05-01,台南第六信用合作社,0,0,0,0,0,0,0,0,0,0
2013-11-26,812       ,2006-05-01,台新國際商業銀行,90927,191001000000,209,55000000,69718,21562000000,0,0,566169,99179000000
2013-11-26,006       ,2006-05-01,合作金庫商業銀行,199927,358414000000,66586,93672000000,38,6000000,139839,48256000000,38832,20204000000
2013-11-26,N016      ,2006-05-01,嘉義巿第四信用合作社,93,317000000,4,5000000,0,0,0,0,0,0
2013-11-26,178       ,2006-05-01,嘉義市第三信用合作社,1054,1567000000,731,1709000000,0,0,0,0,869,441000000
2013-11-26,013       ,2006-05-01,國泰世華商業銀行,133925,245587000000,7189,10562000000,34464,3048000000,0,0,274031,24972000000
