etl_dt,bank_code,data_dt,bank_nm,cc_f_card_cnt,cc_open_card_cnt,cc_issue_card_cnt,cc_stop_card_cnt,cyc_bal,cc_txn_bal,cc_ln_bal,cc_payment_rate,cc_baddebit_rate,cc_baddebit_bal,cyc_income,txn_fee,cc_ln_fee,auth_store_cnt
2014-01-19 21:32:14.37056,021       ,2013-01-01 00:00:00,花旗(台灣)商業銀行,2661164,2296850,27744,28710,19372000000.0,20148000000.0,200000000.0,0.51,1572.62,157000000.0,267000000.0,263000000.0,7000000.0,27408
2014-01-19 21:32:14.340623,050       ,2013-01-01 00:00:00,臺灣中小企業銀行,319891,144076,1727,2633,695000000.0,991000000.0,5000000.0,0.23,723.06,2000000.0,10000000.0,15000000.0,0.0,13
2014-01-19 21:32:14.450862,052       ,2013-01-01 00:00:00,渣打國際商業銀行,336207,225699,9653,4818,2881000000.0,1921000000.0,18000000.0,0.79,354.55,19000000.0,45000000.0,29000000.0,1000000.0,0
2014-01-19 21:32:14.441288,053       ,2013-01-01 00:00:00,台中商業銀行,126337,52074,1550,511,189000000.0,406000000.0,0.0,1.56,533.39,0.0,3000000.0,6000000.0,0.0,0
2014-01-19 21:32:14.384506,081       ,2013-01-01 00:00:00,匯豐(台灣)商業銀行,754851,487372,6490,5721,4444000000.0,4996000000.0,89000000.0,0.34,1479.57,19000000.0,67000000.0,72000000.0,1000000.0,6
2014-01-19 21:32:14.464174,096       ,2013-01-01 00:00:00,澳商澳盛銀行,745253,390654,7451,2725,4908000000.0,3431000000.0,12000000.0,0.4,13255.39,17000000.0,60000000.0,51000000.0,0.0,676
2014-01-19 21:32:14.396599,102       ,2013-01-01 00:00:00,華泰商業銀行,11726,7388,28,15,24000000.0,76000000.0,0.0,0.45,143.64,0.0,0.0,1000000.0,0.0,0
2014-01-19 21:32:14.403321,103       ,2013-01-01 00:00:00,臺灣新光商業銀行,838383,419143,17713,4566,2903000000.0,4064000000.0,45000000.0,0.23,458.96,8000000.0,33000000.0,75000000.0,0.0,2013
2014-01-19 21:32:14.352305,108       ,2013-01-01 00:00:00,陽信商業銀行,55063,31928,947,513,374000000.0,225000000.0,1000000.0,0.71,1358.7,0.0,4000000.0,4000000.0,0.0,0
2014-01-19 21:32:14.429451,147       ,2013-01-01 00:00:00,三信商業銀行,15178,10468,363,158,48000000.0,115000000.0,0.0,0.15,2452.79,0.0,0.0,1000000.0,0.0,0
2014-01-19 21:32:14.443961,803       ,2013-01-01 00:00:00,聯邦商業銀行,1881245,794120,21989,16324,6016000000.0,4366000000.0,176000000.0,0.36,124.5,17000000.0,61000000.0,66000000.0,2000000.0,3165
2014-01-19 21:32:14.399961,805       ,2013-01-01 00:00:00,遠東國際商業銀行,1436725,901982,13441,12260,6776000000.0,6018000000.0,217000000.0,0.39,103.01,20000000.0,87000000.0,81000000.0,1000000.0,0
2014-01-19 21:32:14.381234,806       ,2013-01-01 00:00:00,元大商業銀行,254729,93300,607,2244,639000000.0,866000000.0,2000000.0,0.37,1248.56,2000000.0,6000000.0,15000000.0,0.0,11
2014-01-19 21:32:14.406543,807       ,2013-01-01 00:00:00,永豐商業銀行,2239704,1321916,16908,25200,5900000000.0,8445000000.0,134000000.0,0.43,816.87,16000000.0,87000000.0,125000000.0,7000000.0,1844
2014-01-19 21:32:14.461006,808       ,2013-01-01 00:00:00,玉山商業銀行,3183180,2128792,35045,14464,12257000000.0,16581000000.0,191000000.0,0.22,2298.42,35000000.0,199000000.0,266000000.0,7000000.0,3529
2014-01-19 21:32:14.367409,809       ,2013-01-01 00:00:00,萬泰商業銀行,532107,219735,3199,7426,1532000000.0,897000000.0,14000000.0,1.08,185.7,6000000.0,22000000.0,11000000.0,1000000.0,25
2014-01-19 21:32:14.453833,810       ,2013-01-01 00:00:00,星展(台灣)商業銀行,10203,5396,313,75,18000000.0,59000000.0,0.0,0.61,209.75,0.0,0.0,1000000.0,0.0,0
2014-01-19 21:32:14.359305,812       ,2013-01-01 00:00:00,台新國際商業銀行,3169663,2022133,43555,20451,11621000000.0,15005000000.0,109000000.0,0.28,592.04,26000000.0,121000000.0,213000000.0,7000000.0,58474
2014-01-19 21:32:14.413557,814       ,2013-01-01 00:00:00,大眾商業銀行,589604,274164,4419,6175,1574000000.0,1811000000.0,95000000.0,0.0,409.21,16000000.0,30000000.0,30000000.0,1000000.0,84
2014-01-19 21:32:14.377575,815       ,2013-01-01 00:00:00,日盛國際商業銀行,234807,113315,293,4179,723000000.0,518000000.0,17000000.0,0.39,511.34,3000000.0,9000000.0,10000000.0,0.0,0
2014-01-19 21:32:14.472175,816       ,2013-01-01 00:00:00,安泰商業銀行,238924,74243,6043,2115,743000000.0,520000000.0,3000000.0,0.3,188.88,0.0,7000000.0,8000000.0,0.0,118
2014-01-19 21:32:14.392693,822       ,2013-01-01 00:00:00,中國信託商業銀行,5389082,3695789,43486,51521,16895000000.0,29638000000.0,751000000.0,0.22,786.48,66000000.0,187000000.0,378000000.0,44000000.0,59197
2014-01-19 21:32:14.420905,N009      ,2013-01-01 00:00:00,合作金庫銀行,434081,229702,3424,6549,726000000.0,1913000000.0,7000000.0,0.57,290.74,3000000.0,8000000.0,27000000.0,0.0,25330
2013-11-26 22:33:20.451772,N030      ,2013-01-01 00:00:00,小計,34122033,21682157,375977,329829,130175000000,174565000000,2513000000.0,0.88,14813.63,475000000.0,1668000000.0,2483000000.0,89000000.0,0
2014-01-19 21:32:14.345083,N032      ,2013-01-01 00:00:00,財團法人聯合信用卡處理中心,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83787
2014-01-19 21:32:14.447424,N039      ,2013-01-01 00:00:00,香港商台灣環匯亞太信用卡,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9107
2014-01-19 21:32:14.417102,N040      ,2013-01-01 00:00:00,台灣美國運通國際(股)公司,149837,84685,3423,1784,341000000.0,3436000000.0,0.0,0.14,1037.92,1000000.0,3000000.0,99000000.0,0.0,73639
2014-01-19 21:32:14.432303,N041      ,2013-01-01 00:00:00,台灣永旺信用卡(股)公司,122195,88616,6406,657,696000000.0,308000000.0,4000000.0,0.13,178.48,1000000.0,10000000.0,5000000.0,0.0,499
2014-01-19 21:32:14.438407,N042      ,2013-01-01 00:00:00,台灣大來國際信用卡(股)公司,31585,13303,5,234,35000000.0,88000000.0,1000000.0,1.64,790.96,1000000.0,1000000.0,0.0,0.0,3781
2014-01-19 21:32:14.426672,N046      ,2013-01-01 00:00:00,小計,34122033,21682157,375977,329829,130175000000,174565000000,2513000000.0,0.88,14813.63,475000000.0,1668000000.0,2483000000.0,89000000.0,0
2013-11-26 22:33:20.498475,0         ,2013-02-01 00:00:00,總計,34176937,21703262,261800,212030,127298000000,135942000000,1456000000.0,0.34,772.05,342000000.0,1543000000.0,1854000000.0,68000000.0,0
2013-11-26 22:33:20.553974,004       ,2013-02-01 00:00:00,臺灣銀行,219491,110584,447,1440,292000000.0,619000000.0,1000000.0,0.47,223.24,1000000.0,3000000.0,13000000.0,0.0,740
2013-11-26 22:33:20.545086,005       ,2013-02-01 00:00:00,臺灣土地銀行,121205,52615,282,303,262000000.0,333000000.0,0.0,0.94,746.81,0.0,2000000.0,4000000.0,0.0,2517
2013-11-26 22:33:20.511494,007       ,2013-02-01 00:00:00,第一商業銀行,636637,440230,5851,5139,1304000000.0,2836000000.0,11000000.0,0.19,1705.45,5000000.0,20000000.0,35000000.0,0.0,85
2013-11-26 22:33:20.531606,008       ,2013-02-01 00:00:00,華南商業銀行,572603,352922,5123,3851,600000000.0,1784000000.0,1000000.0,0.27,397.59,0.0,8000000.0,31000000.0,0.0,4462
2013-11-26 22:33:20.516588,009       ,2013-02-01 00:00:00,彰化商業銀行,289749,183941,3834,2768,131000000.0,764000000.0,1000000.0,0.21,541.71,0.0,2000000.0,10000000.0,0.0,261
2013-11-26 22:33:20.522864,011       ,2013-02-01 00:00:00,上海商業儲蓄銀行,421710,224069,1417,1718,919000000.0,1212000000.0,5000000.0,0.58,1534.22,6000000.0,12000000.0,19000000.0,0.0,0
2013-11-26 22:33:20.507542,012       ,2013-02-01 00:00:00,台北富邦銀行,2151179,1460070,17127,13919,7646000000.0,9307000000.0,56000000.0,0.25,1108.8,21000000.0,82000000.0,138000000.0,2000000.0,346
2013-11-26 22:33:20.586181,013       ,2013-02-01 00:00:00,國泰世華商業銀行,3457396,2395060,23371,17749,14374000000.0,13958000000.0,167000000.0,0.13,1889.03,30000000.0,179000000.0,159000000.0,4000000.0,8160
2013-11-26 22:33:20.578851,016       ,2013-02-01 00:00:00,高雄銀行,6884,3543,26,31,6000000.0,120000000.0,0.0,0.05,1381.84,0.0,0.0,0.0,0.0,1141
2013-11-26 22:33:20.563078,017       ,2013-02-01 00:00:00,兆豐國際商業銀行,495153,324939,2973,3440,1559000000.0,2086000000.0,8000000.0,0.22,917.26,5000000.0,19000000.0,29000000.0,0.0,266
2013-11-26 22:33:20.520763,021       ,2013-02-01 00:00:00,花旗(台灣)商業銀行,2665712,2302707,18494,19027,18431000000.0,16865000000.0,134000000.0,0.71,1156.81,0.0,239000000.0,216000000.0,5000000.0,27874
2013-11-26 22:33:20.502809,050       ,2013-02-01 00:00:00,臺灣中小企業銀行,319690,142446,1219,1420,704000000.0,899000000.0,4000000.0,0.21,835.98,2000000.0,8000000.0,11000000.0,0.0,5
2013-11-26 22:33:20.574168,052       ,2013-02-01 00:00:00,渣打國際商業銀行,338408,228902,8771,4156,2871000000.0,1404000000.0,10000000.0,0.82,352.87,23000000.0,33000000.0,20000000.0,0.0,0
2013-11-26 22:33:20.567645,053       ,2013-02-01 00:00:00,台中商業銀行,127187,52045,1192,398,174000000.0,332000000.0,0.0,1.98,429.72,0.0,3000000.0,4000000.0,0.0,0
2013-11-26 22:33:20.529805,081       ,2013-02-01 00:00:00,匯豐(台灣)商業銀行,753767,488002,3065,4149,4349000000.0,3756000000.0,44000000.0,0.38,1349.92,16000000.0,58000000.0,56000000.0,1000000.0,6
2013-11-26 22:33:20.583617,096       ,2013-02-01 00:00:00,澳商澳盛銀行,748493,390275,5154,2007,4828000000.0,2824000000.0,9000000.0,0.42,12544.06,15000000.0,54000000.0,38000000.0,0.0,677
2013-11-26 22:33:20.536501,102       ,2013-02-01 00:00:00,華泰商業銀行,11718,7349,7,12,24000000.0,61000000.0,0.0,0.72,141.1,0.0,0.0,1000000.0,0.0,0
2013-11-26 22:33:20.541145,103       ,2013-02-01 00:00:00,臺灣新光商業銀行,849704,417785,15895,4396,2889000000.0,2613000000.0,22000000.0,0.26,392.45,8000000.0,30000000.0,59000000.0,0.0,2009
2013-11-26 22:33:20.509506,108       ,2013-02-01 00:00:00,陽信商業銀行,55412,31865,838,341,368000000.0,191000000.0,1000000.0,0.51,1570.64,3000000.0,3000000.0,3000000.0,0.0,0
2013-11-26 22:33:20.558814,147       ,2013-02-01 00:00:00,三信商業銀行,15198,10507,268,151,48000000.0,106000000.0,0.0,0.21,2444.59,0.0,0.0,1000000.0,0.0,0
2013-11-26 22:33:20.570252,803       ,2013-02-01 00:00:00,聯邦商業銀行,1877290,801377,9871,13826,5892000000.0,3625000000.0,95000000.0,0.34,124.19,17000000.0,60000000.0,56000000.0,1000000.0,3176
2013-11-26 22:33:20.539112,805       ,2013-02-01 00:00:00,遠東國際商業銀行,1427286,901271,8349,17821,6740000000.0,4480000000.0,118000000.0,0.37,103.43,22000000.0,91000000.0,39000000.0,1000000.0,0
2013-11-26 22:33:20.527759,806       ,2013-02-01 00:00:00,元大商業銀行,253898,92132,344,1350,635000000.0,750000000.0,1000000.0,0.35,1231.79,3000000.0,6000000.0,11000000.0,0.0,12
2013-11-26 22:33:20.543122,807       ,2013-02-01 00:00:00,永豐商業銀行,2232552,1305919,9917,17069,5834000000.0,6577000000.0,76000000.0,0.44,772.49,16000000.0,84000000.0,93000000.0,7000000.0,1840
2013-11-26 22:33:20.581634,808       ,2013-02-01 00:00:00,玉山商業銀行,3193506,2153209,23363,13037,12187000000.0,14085000000.0,107000000.0,0.23,2277.2,35000000.0,194000000.0,193000000.0,5000000.0,3539
2013-11-26 22:33:20.518684,809       ,2013-02-01 00:00:00,萬泰商業銀行,529853,216811,3259,4904,1529000000.0,689000000.0,9000000.0,1.07,185.43,4000000.0,21000000.0,-1000000.0,0.0,27
2013-11-26 22:33:20.576199,810       ,2013-02-01 00:00:00,星展(台灣)商業銀行,10261,5781,107,49,18000000.0,48000000.0,0.0,0.3,155.88,0.0,0.0,1000000.0,0.0,0
2013-11-26 22:33:20.513726,812       ,2013-02-01 00:00:00,台新國際商業銀行,3198680,2022516,46114,17097,11390000000.0,12063000000.0,58000000.0,0.27,584.41,24000000.0,108000000.0,169000000.0,7000000.0,58853
2013-11-26 22:33:20.54743,814       ,2013-02-01 00:00:00,大眾商業銀行,587606,269414,2435,4433,1484000000.0,1399000000.0,50000000.0,0.0,375.72,16000000.0,28000000.0,23000000.0,0.0,85
2013-11-26 22:33:20.525629,815       ,2013-02-01 00:00:00,日盛國際商業銀行,231700,112925,334,3441,698000000.0,419000000.0,12000000.0,0.51,483.18,3000000.0,9000000.0,5000000.0,0.0,0
