etl_dt,bank_code,data_dt,bank_nm,my_tot,fy_tot,my_country,fy_country,my_os,fy_os
2014-05-22,012       ,2007-09-01,台北富邦銀行,32964000000.0,77804000000.0,29240000000.0,68029000000.0,3724000000.0,9775000000.0
2014-05-22,013       ,2007-09-01,國泰世華商業銀行,23459000000.0,76347000000.0,17061000000.0,49067000000.0,6398000000.0,27280000000.0
2014-05-22,015       ,2007-09-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2007-09-01,高雄銀行,2014000000.0,4202000000.0,1803000000.0,3517000000.0,211000000.0,685000000.0
2014-05-22,017       ,2007-09-01,兆豐國際商業銀行,155784000000,327783000000,77307000000.0,145156000000,78477000000.0,182627000000
2014-05-22,040       ,2007-09-01,中華開發工業銀行,1218000000.0,10544000000.0,534000000.0,864000000.0,684000000.0,9680000000.0
2014-05-22,048       ,2007-09-01,臺灣工業銀行,646000000.0,14240000000.0,522000000.0,7545000000.0,124000000.0,6695000000.0
2014-05-22,050       ,2007-09-01,臺灣中小企業銀行,29147000000.0,54149000000.0,19943000000.0,35306000000.0,9204000000.0,18843000000.0
2014-05-22,052       ,2007-09-01,渣打國際商業銀行,20298000000.0,19352000000.0,18393000000.0,16200000000.0,1905000000.0,3152000000.0
2014-05-22,054       ,2007-09-01,京城商業銀行,916000000.0,2685000000.0,777000000.0,2412000000.0,139000000.0,273000000.0
2014-05-22,102       ,2007-09-01,華泰商業銀行,474000000.0,1055000000.0,459000000.0,1043000000.0,15000000.0,12000000.0
2014-05-22,103       ,2007-09-01,臺灣新光商業銀行,2509000000.0,14590000000.0,1895000000.0,13883000000.0,614000000.0,707000000.0
2014-05-22,108       ,2007-09-01,陽信商業銀行,1274000000.0,5568000000.0,1136000000.0,5322000000.0,138000000.0,246000000.0
2014-05-22,118       ,2007-09-01,板信商業銀行,1717000000.0,5534000000.0,1414000000.0,4465000000.0,303000000.0,1069000000.0
2014-05-22,147       ,2007-09-01,三信商業銀行,144000000.0,919000000.0,122000000.0,886000000.0,22000000.0,33000000.0
2014-05-22,151       ,2007-09-01,第七商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,803       ,2007-09-01,聯邦商業銀行,4461000000.0,21469000000.0,3164000000.0,14206000000.0,1297000000.0,7263000000.0
2014-05-22,805       ,2007-09-01,遠東國際商業銀行,6887000000.0,35937000000.0,5546000000.0,16196000000.0,1341000000.0,19741000000.0
2014-05-22,806       ,2007-09-01,元大商業銀行,6000000000.0,19406000000.0,4910000000.0,15138000000.0,1090000000.0,4268000000.0
2014-05-22,807       ,2007-09-01,永豐商業銀行,55298000000.0,99633000000.0,28680000000.0,41113000000.0,26618000000.0,58520000000.0
2014-05-22,808       ,2007-09-01,玉山商業銀行,19267000000.0,51829000000.0,11512000000.0,28055000000.0,7755000000.0,23774000000.0
2014-05-22,809       ,2007-09-01,萬泰商業銀行,1823000000.0,2222000000.0,1263000000.0,2172000000.0,560000000.0,50000000.0
2014-05-22,812       ,2007-09-01,台新國際商業銀行,30930000000.0,111552000000,22484000000.0,68244000000.0,8446000000.0,43308000000.0
2014-05-22,814       ,2007-09-01,大眾商業銀行,12437000000.0,25988000000.0,8672000000.0,18416000000.0,3765000000.0,7572000000.0
2014-05-22,815       ,2007-09-01,日盛國際商業銀行,5232000000.0,8389000000.0,4480000000.0,6017000000.0,752000000.0,2372000000.0
2014-05-22,816       ,2007-09-01,安泰商業銀行,3482000000.0,11819000000.0,3006000000.0,11083000000.0,476000000.0,736000000.0
2014-05-22,822       ,2007-09-01,中國信託商業銀行,89417000000.0,172777000000,50882000000.0,69837000000.0,38535000000.0,102940000000
2014-05-22,N015      ,2007-09-01,臺中商業銀行,2288000000.0,4849000000.0,1566000000.0,4048000000.0,722000000.0,801000000.0
2014-05-22,N020      ,2007-09-01,稻江商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,N028      ,2007-09-01,外國銀行在台分行,224874000000,288167000000,156505000000,141225000000,68369000000.0,146942000000
2014-05-22,0         ,2007-10-01,總計,1099969000000,2246767000000,719665000000,1357831000000,380304000000,888936000000
2014-05-22,004       ,2007-10-01,臺灣銀行,44089000000.0,197005000000,35322000000.0,174728000000,8767000000.0,22277000000.0
2014-05-22,005       ,2007-10-01,臺灣土地銀行,11751000000.0,50962000000.0,10444000000.0,37024000000.0,1307000000.0,13938000000.0
2014-05-22,006       ,2007-10-01,合作金庫商業銀行,32675000000.0,91120000000.0,27029000000.0,75424000000.0,5646000000.0,15696000000.0
2014-05-22,007       ,2007-10-01,第一商業銀行,62423000000.0,123243000000,44850000000.0,90633000000.0,17573000000.0,32610000000.0
2014-05-22,008       ,2007-10-01,華南商業銀行,76455000000.0,123831000000,53385000000.0,79769000000.0,23070000000.0,44062000000.0
2014-05-22,009       ,2007-10-01,彰化商業銀行,55015000000.0,84127000000.0,33598000000.0,55138000000.0,21417000000.0,28989000000.0
2014-05-22,-01       ,2007-10-01,華僑商業銀行,19338000000.0,29121000000.0,11341000000.0,14905000000.0,7997000000.0,14216000000.0
2014-05-22,011       ,2007-10-01,上海商業儲蓄銀行,47089000000.0,83015000000.0,19843000000.0,34811000000.0,27246000000.0,48204000000.0
2014-05-22,012       ,2007-10-01,台北富邦銀行,35107000000.0,78640000000.0,31177000000.0,70876000000.0,3930000000.0,7764000000.0
2014-05-22,013       ,2007-10-01,國泰世華商業銀行,25710000000.0,80157000000.0,19130000000.0,49857000000.0,6580000000.0,30300000000.0
2014-05-22,015       ,2007-10-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2007-10-01,高雄銀行,2263000000.0,4444000000.0,2110000000.0,3649000000.0,153000000.0,795000000.0
2014-05-22,017       ,2007-10-01,兆豐國際商業銀行,153742000000,321730000000,75066000000.0,142731000000,78676000000.0,178999000000
2014-05-22,040       ,2007-10-01,中華開發工業銀行,1633000000.0,10192000000.0,641000000.0,561000000.0,992000000.0,9631000000.0
2014-05-22,048       ,2007-10-01,臺灣工業銀行,721000000.0,18923000000.0,631000000.0,13589000000.0,90000000.0,5334000000.0
2014-05-22,050       ,2007-10-01,臺灣中小企業銀行,30195000000.0,54124000000.0,20956000000.0,35831000000.0,9239000000.0,18293000000.0
2014-05-22,052       ,2007-10-01,渣打國際商業銀行,22787000000.0,21257000000.0,21039000000.0,17952000000.0,1748000000.0,3305000000.0
2014-05-22,054       ,2007-10-01,京城商業銀行,1244000000.0,2919000000.0,1111000000.0,2609000000.0,133000000.0,310000000.0
2014-05-22,102       ,2007-10-01,華泰商業銀行,500000000.0,1079000000.0,483000000.0,1068000000.0,17000000.0,11000000.0
2014-05-22,103       ,2007-10-01,臺灣新光商業銀行,2253000000.0,15994000000.0,1933000000.0,15176000000.0,320000000.0,818000000.0
2014-05-22,108       ,2007-10-01,陽信商業銀行,1250000000.0,5857000000.0,1144000000.0,5613000000.0,106000000.0,244000000.0
2014-05-22,118       ,2007-10-01,板信商業銀行,1327000000.0,5693000000.0,1109000000.0,4664000000.0,218000000.0,1029000000.0
2014-05-22,147       ,2007-10-01,三信商業銀行,197000000.0,1006000000.0,173000000.0,967000000.0,24000000.0,39000000.0
2014-05-22,151       ,2007-10-01,第七商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,803       ,2007-10-01,聯邦商業銀行,4812000000.0,22403000000.0,3658000000.0,15087000000.0,1154000000.0,7316000000.0
2014-05-22,805       ,2007-10-01,遠東國際商業銀行,6294000000.0,34971000000.0,4944000000.0,13760000000.0,1350000000.0,21211000000.0
2014-05-22,806       ,2007-10-01,元大商業銀行,6405000000.0,19197000000.0,5267000000.0,14776000000.0,1138000000.0,4421000000.0
2014-05-22,807       ,2007-10-01,永豐商業銀行,55358000000.0,105087000000,28547000000.0,43951000000.0,26811000000.0,61136000000.0
2014-05-22,808       ,2007-10-01,玉山商業銀行,20121000000.0,54959000000.0,12553000000.0,29447000000.0,7568000000.0,25512000000.0
2014-05-22,809       ,2007-10-01,萬泰商業銀行,1871000000.0,2327000000.0,1413000000.0,2286000000.0,458000000.0,41000000.0
2014-05-22,812       ,2007-10-01,台新國際商業銀行,32776000000.0,106501000000,24108000000.0,65918000000.0,8668000000.0,40583000000.0
2014-05-22,814       ,2007-10-01,大眾商業銀行,10866000000.0,25380000000.0,8328000000.0,16085000000.0,2538000000.0,9295000000.0
2014-05-22,815       ,2007-10-01,日盛國際商業銀行,6504000000.0,7789000000.0,5791000000.0,5898000000.0,713000000.0,1891000000.0
2014-05-22,816       ,2007-10-01,安泰商業銀行,3311000000.0,12369000000.0,2931000000.0,11634000000.0,380000000.0,735000000.0
2014-05-22,822       ,2007-10-01,中國信託商業銀行,89112000000.0,150607000000,48073000000.0,64603000000.0,41039000000.0,86004000000.0
2014-05-22,N015      ,2007-10-01,臺中商業銀行,2460000000.0,5549000000.0,1758000000.0,4721000000.0,702000000.0,828000000.0
2014-05-22,N020      ,2007-10-01,稻江商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,N028      ,2007-10-01,外國銀行在台分行,228209000000,287125000000,157842000000,136393000000,70367000000.0,150732000000
2014-05-22,0         ,2007-11-01,總計,1085816000000,2278914000000,712505000000,1378941000000,373311000000,899973000000
2014-05-22,004       ,2007-11-01,臺灣銀行,43951000000.0,199697000000,35268000000.0,175263000000,8683000000.0,24434000000.0
2014-05-22,005       ,2007-11-01,臺灣土地銀行,11718000000.0,50539000000.0,10369000000.0,36505000000.0,1349000000.0,14034000000.0
2014-05-22,006       ,2007-11-01,合作金庫商業銀行,29348000000.0,86641000000.0,23601000000.0,70018000000.0,5747000000.0,16623000000.0
2014-05-22,007       ,2007-11-01,第一商業銀行,60208000000.0,124052000000,43368000000.0,90764000000.0,16840000000.0,33288000000.0
2014-05-22,008       ,2007-11-01,華南商業銀行,77558000000.0,125486000000,54445000000.0,81120000000.0,23113000000.0,44366000000.0
2014-05-22,009       ,2007-11-01,彰化商業銀行,52319000000.0,95779000000.0,31367000000.0,65931000000.0,20952000000.0,29848000000.0
2014-05-22,-01       ,2007-11-01,華僑商業銀行,19339000000.0,27792000000.0,10880000000.0,14769000000.0,8459000000.0,13023000000.0
2014-05-22,011       ,2007-11-01,上海商業儲蓄銀行,45941000000.0,86072000000.0,18559000000.0,37370000000.0,27382000000.0,48702000000.0
2014-05-22,012       ,2007-11-01,台北富邦銀行,36726000000.0,82189000000.0,32883000000.0,74437000000.0,3843000000.0,7752000000.0
2014-05-22,013       ,2007-11-01,國泰世華商業銀行,25075000000.0,78875000000.0,18294000000.0,48193000000.0,6781000000.0,30682000000.0
2014-05-22,015       ,2007-11-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2007-11-01,高雄銀行,2247000000.0,4230000000.0,1941000000.0,3521000000.0,306000000.0,709000000.0
2014-05-22,017       ,2007-11-01,兆豐國際商業銀行,151684000000,326207000000,75216000000.0,143054000000,76468000000.0,183153000000
2014-05-22,040       ,2007-11-01,中華開發工業銀行,1237000000.0,16420000000.0,455000000.0,6080000000.0,782000000.0,10340000000.0
2014-05-22,048       ,2007-11-01,臺灣工業銀行,755000000.0,12524000000.0,654000000.0,6107000000.0,101000000.0,6417000000.0
2014-05-22,050       ,2007-11-01,臺灣中小企業銀行,29964000000.0,52678000000.0,20607000000.0,34494000000.0,9357000000.0,18184000000.0
2014-05-22,052       ,2007-11-01,渣打國際商業銀行,26044000000.0,20245000000.0,23903000000.0,17768000000.0,2141000000.0,2477000000.0
2014-05-22,054       ,2007-11-01,京城商業銀行,1457000000.0,2879000000.0,1332000000.0,2600000000.0,125000000.0,279000000.0
2014-05-22,102       ,2007-11-01,華泰商業銀行,602000000.0,1102000000.0,584000000.0,1090000000.0,18000000.0,12000000.0
2014-05-22,103       ,2007-11-01,臺灣新光商業銀行,2419000000.0,16716000000.0,2130000000.0,15920000000.0,289000000.0,796000000.0
2014-05-22,108       ,2007-11-01,陽信商業銀行,1207000000.0,5787000000.0,1084000000.0,5532000000.0,123000000.0,255000000.0
2014-05-22,118       ,2007-11-01,板信商業銀行,1506000000.0,6076000000.0,1312000000.0,4770000000.0,194000000.0,1306000000.0
2014-05-22,147       ,2007-11-01,三信商業銀行,159000000.0,993000000.0,134000000.0,955000000.0,25000000.0,38000000.0
2014-05-22,151       ,2007-11-01,第七商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,803       ,2007-11-01,聯邦商業銀行,4665000000.0,22768000000.0,3485000000.0,15467000000.0,1180000000.0,7301000000.0
2014-05-22,805       ,2007-11-01,遠東國際商業銀行,7383000000.0,37507000000.0,5270000000.0,15391000000.0,2113000000.0,22116000000.0
2014-05-22,806       ,2007-11-01,元大商業銀行,6168000000.0,18620000000.0,4974000000.0,14302000000.0,1194000000.0,4318000000.0
2014-05-22,807       ,2007-11-01,永豐商業銀行,51142000000.0,103472000000,26063000000.0,42813000000.0,25079000000.0,60659000000.0
2014-05-22,808       ,2007-11-01,玉山商業銀行,20080000000.0,54032000000.0,12216000000.0,28717000000.0,7864000000.0,25315000000.0
2014-05-22,809       ,2007-11-01,萬泰商業銀行,1744000000.0,2416000000.0,1380000000.0,2374000000.0,364000000.0,42000000.0
2014-05-22,812       ,2007-11-01,台新國際商業銀行,31687000000.0,108262000000,22613000000.0,65356000000.0,9074000000.0,42906000000.0
2014-05-22,814       ,2007-11-01,大眾商業銀行,12398000000.0,21837000000.0,9158000000.0,13719000000.0,3240000000.0,8118000000.0
2014-05-22,815       ,2007-11-01,日盛國際商業銀行,6701000000.0,8805000000.0,5987000000.0,6969000000.0,714000000.0,1836000000.0
2014-05-22,816       ,2007-11-01,安泰商業銀行,3156000000.0,11532000000.0,2759000000.0,10868000000.0,397000000.0,664000000.0
2014-05-22,822       ,2007-11-01,中國信託商業銀行,86232000000.0,155593000000,45443000000.0,68772000000.0,40789000000.0,86821000000.0
2014-05-22,N015      ,2007-11-01,臺中商業銀行,2321000000.0,5261000000.0,1639000000.0,4470000000.0,682000000.0,791000000.0
2014-05-22,N020      ,2007-11-01,稻江商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,N028      ,2007-11-01,外國銀行在台分行,226506000000,297808000000,160892000000,147688000000,65614000000.0,150120000000
2014-05-22,0         ,2007-12-01,總計,1098833000000,2322627000000,706766000000,1384281000000,392067000000,938346000000
2014-05-22,004       ,2007-12-01,臺灣銀行,46959000000.0,204838000000,37362000000.0,179411000000,9597000000.0,25427000000.0
2014-05-22,005       ,2007-12-01,臺灣土地銀行,11050000000.0,50951000000.0,9683000000.0,36617000000.0,1367000000.0,14334000000.0
2014-05-22,006       ,2007-12-01,合作金庫商業銀行,30693000000.0,91758000000.0,24600000000.0,72732000000.0,6093000000.0,19026000000.0
2014-05-22,007       ,2007-12-01,第一商業銀行,61761000000.0,131444000000,44003000000.0,97736000000.0,17758000000.0,33708000000.0
2014-05-22,008       ,2007-12-01,華南商業銀行,77911000000.0,127282000000,52843000000.0,83275000000.0,25068000000.0,44007000000.0
2014-05-22,009       ,2007-12-01,彰化商業銀行,53839000000.0,85940000000.0,32673000000.0,55594000000.0,21166000000.0,30346000000.0
2014-05-22,-01       ,2007-12-01,臺東區中小企業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,011       ,2007-12-01,上海商業儲蓄銀行,47390000000.0,88985000000.0,17989000000.0,36917000000.0,29401000000.0,52068000000.0
2014-05-22,012       ,2007-12-01,台北富邦銀行,40640000000.0,82993000000.0,36638000000.0,74368000000.0,4002000000.0,8625000000.0
2014-05-22,013       ,2007-12-01,國泰世華商業銀行,24411000000.0,76786000000.0,18108000000.0,47745000000.0,6303000000.0,29041000000.0
2014-05-22,015       ,2007-12-01,中國輸出入銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,016       ,2007-12-01,高雄銀行,1772000000.0,4529000000.0,1605000000.0,3658000000.0,167000000.0,871000000.0
2014-05-22,017       ,2007-12-01,兆豐國際商業銀行,155677000000,344825000000,75091000000.0,144997000000,80586000000.0,199828000000
2014-05-22,021       ,2007-12-01,花旗,18905000000.0,26572000000.0,10237000000.0,14363000000.0,8668000000.0,12209000000.0
2014-05-22,040       ,2007-12-01,中華開發工業銀行,2618000000.0,15907000000.0,839000000.0,6505000000.0,1779000000.0,9402000000.0
2014-05-22,048       ,2007-12-01,臺灣工業銀行,960000000.0,13825000000.0,875000000.0,7901000000.0,85000000.0,5924000000.0
2014-05-22,050       ,2007-12-01,臺灣中小企業銀行,29465000000.0,51760000000.0,19763000000.0,33752000000.0,9702000000.0,18008000000.0
2014-05-22,052       ,2007-12-01,渣打國際商業銀行,26775000000.0,23240000000.0,25392000000.0,19873000000.0,1383000000.0,3367000000.0
2014-05-22,054       ,2007-12-01,京城商業銀行,1508000000.0,2827000000.0,1324000000.0,2574000000.0,184000000.0,253000000.0
2014-05-22,102       ,2007-12-01,華泰商業銀行,449000000.0,1099000000.0,425000000.0,1083000000.0,24000000.0,16000000.0
2014-05-22,103       ,2007-12-01,臺灣新光商業銀行,2503000000.0,16611000000.0,2294000000.0,15627000000.0,209000000.0,984000000.0
2014-05-22,108       ,2007-12-01,陽信商業銀行,1239000000.0,6225000000.0,1087000000.0,5929000000.0,152000000.0,296000000.0
2014-05-22,118       ,2007-12-01,板信商業銀行,1520000000.0,5598000000.0,1283000000.0,4471000000.0,237000000.0,1127000000.0
2014-05-22,147       ,2007-12-01,三信商業銀行,175000000.0,1007000000.0,158000000.0,963000000.0,17000000.0,44000000.0
2014-05-22,151       ,2007-12-01,第七商業銀行,0.0,0.0,0.0,0.0,0.0,0.0
2014-05-22,803       ,2007-12-01,聯邦商業銀行,4908000000.0,22511000000.0,3408000000.0,15629000000.0,1500000000.0,6882000000.0
2014-05-22,805       ,2007-12-01,遠東國際商業銀行,7577000000.0,37214000000.0,5631000000.0,15771000000.0,1946000000.0,21443000000.0
2014-05-22,806       ,2007-12-01,元大商業銀行,6207000000.0,21348000000.0,5152000000.0,17140000000.0,1055000000.0,4208000000.0
2014-05-22,807       ,2007-12-01,永豐商業銀行,53827000000.0,101678000000,26956000000.0,41867000000.0,26871000000.0,59811000000.0
2014-05-22,808       ,2007-12-01,玉山商業銀行,20674000000.0,56013000000.0,12701000000.0,28751000000.0,7973000000.0,27262000000.0
2014-05-22,809       ,2007-12-01,萬泰商業銀行,1842000000.0,2412000000.0,1347000000.0,2373000000.0,495000000.0,39000000.0
